,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,Size:
5186,5,True,2015-02-13,A1SJFQ8VSKZWHF,B00HLXEXDO,Kayla Cytron-Thaler,This soap is great! It has a nice smell that isn't too overwhelming. It is also sulfate free!,
5187,5,True,2014-12-24,A1SW8WT1S0GHQV,B00HLXEXDO,CJ,I really appreciate the rapid delivery on my item. It was better than expected.,
5188,5,True,2014-11-04,AE7U89M0RXP0W,B00HLXEXDO,Kathy Meletis,Nice product.,
5189,5,True,2014-09-29,A1NXF07STAXNN3,B00HLXEXDO,W. T. Godbolt,soapy,
5190,5,True,2014-09-11,A265E2JC4S3YWC,B00HLXEXDO,Yngathrt,This product is wonderful and the seller met  my every expectation!,
5191,5,True,2017-09-28,A35QTJ23YREVYX,B00IJHY54S,G.I.M.,"I read that sponges need to be changed once a month... This product combines a body wash and sponge in one! The skin feels so clean each time I used it! And the sponge gives a gentle scrubbing sensation. To prolong its life, I first wash my hair (my body gets wet) turn off the water and scrub/soap-up my whole body with the Spongelle. Once done, I simply rinse off with the shower. This helps reduce water waste and prolong Spongelle's useful life-span. About a month and a half after first use, I start adding some of my favorite body wash. And after three months I replace it with a new one.",
5192,5,True,2017-09-12,AH5IPOPDVNJMW,B00IJHY54S,Sunshine Girl,"Love these, wish they weren't so pricey.",
5193,5,True,2017-01-19,A1MAJCTEK9HZHD,B00IJHY54S,Ninfa Lopez Clariond,Love this product,
5194,5,True,2017-01-17,AT2F2DJ7RELJI,B00IJHY54S,Mary Beadles,These are great!  They smell wonderful; they feel great on your skin; and they last a long time.  They make great gifts!,
5195,5,True,2016-11-20,A24NTDGOS70ZA9,B00IJHY54S,Rima JG,Love these Songelle products.  All was good.,
5196,5,True,2016-05-25,A1GVTXX0S7ANZ8,B00IJHY54S,Amazon Customer,I absolutely love this product and buy for myself and all of my friends.  Can't say enough about these.,
5197,5,True,2016-05-24,A1K85CL9XZYRV7,B00IJHY54S,Daisy&#039;s hearts and crafts,Loved this spong so much!! I bought one  for a gift and will be getting myself another one soon too!,
5198,5,True,2015-08-28,A1LNWQUWXMMZNG,B00IJHY54S,Katie,"I really love this product! The first one that I received was in a Popsugar box and I have been addicted since. I get a new one about once a month. They have all smelled great and get a nice rich lather while giving a good exfoliation too! I don't ring it out, like the instructions say. I just hang it and let it dry between uses and it lasts even longer!",
5199,5,True,2018-03-06,A28G6HAG3I755Y,B00JF2GVWK,R. Taylor,Great smell and products.,
5200,5,True,2018-01-31,A2IGYO5UYS44RW,B00JF2GVWK,Dawna Kern,I love how soft this makes my skin and the scent is amazing. When my local stored are out I can always get it at Amazon,
5201,5,True,2017-04-05,A2RWJPXMBFGCF0,B00JF2GVWK,N. Donastorg,"This body wash smells amazing. Let me see how to describe ""amazing"" as a scent. It smells like you just showered in a botanical garden on a beautiful spring day.  Plus your skin feels silky smooth thereafter.",
5202,5,True,2016-11-14,A3UXFQUZ6P1JRB,B00JF2GVWK,BabyBoomer55,"Smells incredible...almost a musk, deep scent. Lathers very well. You feel clean all day!",
5203,5,False,2016-10-03,A6CEOJ5ISIGRB,B00JF2GVWK,samantha,I love the smell of this body wash! It doesn't dry out my skin either!,
5204,5,True,2016-08-26,A26FGQS4JIPDH5,B00JF2GVWK,Linda Willford,My son also likes this,
5205,5,True,2016-07-26,A3QDLODOQKUXGN,B00JF2GVWK,Kitty,Great fragrance and product.  Will purchase again.,
5206,5,True,2016-07-25,AHQ9P60N6NOAH,B00JF2GVWK,Beth,Smells very nice.,
5207,5,True,2015-12-17,AROYPRQ35VSAT,B00JF2GVWK,Meghan,If they discontinued this scent I would go postal. <3,
5208,5,True,2017-06-17,A3NFELIADJMJKJ,B00MTR49IG,Susie Chavez,This is one of the BEST shampoos for swimmers. I always got complements on my hair since I started using this product. Unavailable now.,
5209,4,True,2015-11-10,A1M54T56FE4B86,B00MTR49IG,AmazonFan,"I really like these products - I saw some folks talked about ""slowed"" grey growth.  I haven't really noticed that.  But my hair seems less frizzy when I use this product.",
5210,5,True,2015-10-17,A3NY63XTSMNUVZ,B00MTR49IG,Natasha rivera,Amazing product!!!,
5211,5,True,2015-08-03,A1HK1OQ6LRT0AX,B00MTR49IG,C90J,Love these organic products. This one is a Little pricey though. Great product nonetheless.,
5212,5,True,2015-05-28,A2S255TZX0IO1X,B00MTR49IG,ShopperForAll,"Best sulfate-free shampoo and conditioner ever! And...I've tried many. A little goes a long way, so don't hesitate to buy this wonderful product. .",
5213,5,True,2015-03-24,A2SU85PYAB6M67,B00MTR49IG,Carolyn Maynard,Very silky and smooth is the results I received after using the product.,
5214,5,True,2015-02-07,A2XZP9S5PUM5QP,B00MTR49IG,dog lover,My hair feels really clean after using this shampoo & conditioner. I have hard water at home and I was using Neutrogena to remove the build-up and though it works well it also dried my hair out too much. This product does the same thing but leaves my hair feeling very clean & soft easy to manage. Very good product & would purchase again.,
5215,4,False,2015-05-21,A1X3ESYZ79H59E,B00N2WQ2IW,pepper,"This conditioner is really nice. I like the fragrance it has. It is a nice, mild scent. This conditioner is thick and creamy My hair is dry, curly,and color-treated. This conditioner did a good job of conditioning my hair. I did not feel it was too heavy or weighed it down.",
5216,5,False,2015-05-20,A1UQBFCERIP7VJ,B00N2WQ2IW,Margaret P.,"This would be a good conditioner to use every day as it rinses cleanly but leaves the hair shiny and easy to brush.

The floral fragrance is very noticeable but fades.",
5217,5,True,2017-05-15,A3JJ3GK8Q39TDE,B00QXW95Q4,Katrina Jones,Use regularly. love this product.,
5218,4,True,2017-04-07,A1C3SRDH9HVEI2,B00QXW95Q4,Iris Remon,Have been using the product since I got my first as a gift and I like it.  I have dry coarse hair and it helps to soften it and take away the dullness.,
5219,5,True,2017-03-22,A2CY3ZL67BZKEU,B00QXW95Q4,Stacey J.,Best shampoo/conditioner hands down,
5220,4,True,2017-01-23,AIWVB6601DJOO,B00QXW95Q4,Amazon Customer,Love this stuff.,
5221,5,True,2017-01-15,AZ520NWW40I9B,B00QXW95Q4,Abigail Harden,My male roommate and I both love this shampoo! My hair looks healthy and never dry or frizzy when I use it consistently. All the Theorie products I have used have been excellent and do exactly what they promise. I would recommend it to anyone!,
5222,5,True,2016-12-09,A2X7VCBZQROXVM,B00QXW95Q4,Amazon Customer,I love this product. Really makes my hair moisturized and silky,
5223,5,True,2016-09-13,A27I10FZD5Y0OA,B00QXW95Q4,Jacqueline Anderson,By far the BEST shampoo and conditioner I have used.  As someone with very thick and dry hair it has given me back the shine and texture I craved.,
5224,5,True,2016-09-11,A8FTL366YFPRX,B00QXW95Q4,JC,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie.",
5225,5,True,2016-07-04,A1Z14Z7HOM429U,B00QXW95Q4,Laura J. Johnson,"Yeah, the huge size!!!  This stuff has changed my naturally curly hair!",
5226,5,True,2015-06-30,A193RG4GIJ5OLM,B00QXW95Q4,Kindle Customer,Love it. Makes my hair just lovely and curly.,
5227,4,True,2017-06-01,A2N0CVZO3GPQ45,B00RZYW4RG,J. broder,nice,
5228,5,True,2016-11-18,AY8XPOPF0OVO5,B00RZYW4RG,ParadiseValley,This product works very well for me. I have tried so many things for straightening my hair. I use various creams and lotions while my hair is wet but I use this after I blowdry and before I flat iron.. My hair is curly (super curly at my scalp and very frizzy through the body of my hair). I have a lot of hair but it is thin and fine in texture. Before I flatiron I mist this all over my head. Be cautious not to overdo it or spray to close.  Even though looks like a big can of hairspray it is a spray shine that elimates frizz and makes your hair smooth and soft. 3 cans will last me an eternity but the price was great and a must have any time I straighten my hair,
5229,5,True,2016-10-11,AIG1G1AKH7JVB,B00RZYW4RG,Amazon Customer,Best stuff ever!  Makes my hair less frizzy when using with a flat iron.  Makes it soft & silky.  Highly recommend!,
5230,3,True,2016-09-02,AIPW346SC1MMK,B00RZYW4RG,Leslie Handley,"This product is a great deal. They don't sell this in the salon anymore, you can only find it online. It is a great product if you are looking for a shine. It did not work well as an anti-frizz product.",
5231,4,True,2016-07-25,A1V0TDDAKM4T63,B00RZYW4RG,csrn925,"Been using this for years. Cheaper to buy this little bulk of 3 than in a single. I use these especially on humid or rainy days as I have hair that will go nuts, frizz & grow as the day goes along on these types of days. Don't use too much though because it will give a greasy look if overdone.",
5232,5,True,2016-07-14,A1PC83477QHU77,B00RZYW4RG,shirley koberstein,just what I wanted and at a great price,
5233,5,True,2016-07-14,AMXYXIWW74J4,B00RZYW4RG,Lesli,Love this stuff! Works great when flat ironing my hair and it smells great!,
5234,5,True,2016-07-13,A2RRQ78UZSEDF1,B00RZYW4RG,Beulah,Works great!,
5235,5,True,2016-06-29,AMPSYLH47ZFU6,B00RZYW4RG,J. Trevino,I have used this product for years. It is the only one that controls the frizz on humid days.,
5236,5,True,2016-06-10,A2I3TOK508FLX0,B00RZYW4RG,Amazon Customer,"Great product , price and fast shipping",
5237,5,True,2016-11-24,A3EZ4SUXGM5DKJ,B00UWB35UY,Diane C,"Looks very well-made and colors are rich.  A bit larger than I expected (shame on me for not looking at dimensions), but I think it will look lovely in my daughter's hair.",
5238,5,True,2016-04-26,A1ZH9XEBQIPLWT,B00UWB35UY,JOYCE SCOTT,love them,
5239,5,True,2015-05-21,A1JCF83VYDAIC7,B00UWB35UY,akiko,"So glad I found these on Amazon.  These aren't your ordinary bear claw clips.  These have a very strong grip and can handle thick hair easily and comfortably.  I'd love to buy more, just waiting for some new designs and colors.",
5240,5,True,2015-04-25,A397WXW8JOK3RT,B00UWB35UY,Miriam DeLaRoi,It is beautiful,
